"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"M. François-Michel Lambert","François-Michel","Libertés et Territoires","Régions et peuples solidaires","H","Bouches-du-Rhône","francois-michel-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605518"
"M. Luc Lamirault","Luc","Agir ensemble","Mouvement Démocrate","H","Eure-et-Loir","luc-lamirault","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719382"
"Mme Anne-Christine Lang","Anne-Christine","La République en Marche","En marche !","F","Paris","anne-christine-lang","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643205"
"M. Mohamed Laqhila","Mohamed","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Bouches-du-Rhône","mohamed-laqhila","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718978"
"Mme Laure de La Raudière","Laure","Mouvement Démocrate","Non rattaché","F","Eure-et-Loir","laure-de-la-raudiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331567"
"Mme Frédérique Lardet","Frédérique","La République en Marche","En marche !","F","Haute-Savoie","frederique-lardet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721434"
"M. Michel Larive","Michel","La France insoumise","La France Insoumise","H","Ariège","michel-larive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718868"
"M. Guillaume Larrivé","Guillaume","Les Républicains","Les Républicains","H","Yonne","guillaume-larrive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267785"
"M. Jean-Charles Larsonneur","Jean-Charles","Agir ensemble","En marche !","H","Finistère","jean-charles-larsonneur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719396"
"M. Jean Lassalle","Jean","Libertés et Territoires","Régions et peuples solidaires","H","Pyrénées-Atlantiques","jean-lassalle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1838"
"Mme Florence Lasserre","Florence","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Pyrénées-Atlantiques","florence-lasserre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720764"
"M. Philippe Latombe","Philippe","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Vendée","philippe-latombe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721984"
"M. Michel Lauzzana","Michel","La République en Marche","En marche !","H","Lot-et-Garonne","michel-lauzzana","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720022"
"Mme Célia de Lavergne","Célia","La République en Marche","En marche !","F","Drôme","celia-de-lavergne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719310"
"Mme Fiona Lazaar","Fiona","La République en Marche","En marche !","F","Val-d'Oise","fiona-lazaar","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720916"
"Mme Marie Lebec","Marie","La République en Marche","En marche !","F","Yvelines","marie-lebec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721852"
"M. Gaël Le Bohec","Gaël","La République en Marche","En marche !","H","Ille-et-Vilaine","gael-le-bohec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719728"
"Mme Karine Lebon","Karine","Gauche démocrate et républicaine","Parti communiste Français","F","Réunion","karine-lebon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA774962"
"M. Jean-Claude Leclabart","Jean-Claude","La République en Marche","En marche !","H","Somme","jean-claude-leclabart","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722228"
"M. Christophe Leclercq","Christophe","La République en Marche","En marche !","H","Pas-de-Calais","christophe-leclercq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA784314"
"M. Jean-Paul Lecoq","Jean-Paul","Gauche démocrate et républicaine","Parti communiste Français","H","Seine-Maritime","jean-paul-lecoq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335612"
"M. Vincent Ledoux","Vincent","Agir ensemble","Mouvement Démocrate","H","Nord","vincent-ledoux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA712014"
"Mme Sandrine Le Feur","Sandrine","La République en Marche","En marche !","F","Finistère","sandrine-le-feur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719412"
"M. Marc Le Fur","Marc","Les Républicains","Les Républicains","H","Côtes-d'Armor","marc-le-fur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1874"
"M. Didier Le Gac","Didier","La République en Marche","En marche !","H","Finistère","didier-le-gac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719404"
"M. Gilles Le Gendre","Gilles","La République en Marche","En marche !","H","Paris","gilles-le-gendre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721466"
"Mme Constance Le Grip","Constance","Les Républicains","Les Républicains","F","Hauts-de-Seine","constance-le-grip","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA345722"
"Mme Martine Leguille-Balloy","Martine","La République en Marche","En marche !","F","Vendée","martine-leguille-balloy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722008"
"M. Christophe Lejeune","Christophe","La République en Marche","En marche !","H","Haute-Saône","christophe-lejeune","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722320"
"Mme Annaïg Le Meur","Annaïg","La République en Marche","En marche !","F","Finistère","annaig-le-meur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719388"
"Mme Patricia Lemoine","Patricia","Agir ensemble","Mouvement Démocrate","F","Seine-et-Marne","patricia-lemoine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721632"
"Mme Marion Lenne","Marion","La République en Marche","En marche !","F","Haute-Savoie","marion-lenne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721450"
"Mme Nicole Le Peih","Nicole","La République en Marche","En marche !","F","Morbihan","nicole-le-peih","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720342"
"Mme Marine Le Pen","Marine","Non inscrit","Rassemblement National","F","Pas-de-Calais","marine-le-pen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720614"
"M. Maurice Leroy","Maurice","Union des démocrates, radicaux et libéraux","Non rattaché","H","Loir-et-Cher","maurice-leroy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1960"
"M. Roland Lescure","Roland","La République en Marche","En marche !","H","Français établis hors de France","roland-lescure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721134"
"M. Gérard Leseul","Gérard","Socialistes et apparentés","Parti socialiste","H","Seine-Maritime","gerard-leseul","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA774958"
"M. Serge Letchimy","Serge","Parti progressiste martiniquais","Non rattaché","H","Martinique","serge-letchimy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA337483"
"M. Fabrice Le Vigoureux","Fabrice","La République en Marche","En marche !","H","Calvados","fabrice-le-vigoureux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719006"
"Mme Geneviève Levy","Geneviève","Les Républicains","Les Républicains","F","Var","genevieve-levy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267378"
"Mme Monique Limon","Monique","La République en Marche","En marche !","F","Isère","monique-limon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719858"
"M. Richard Lioger","Richard","La République en Marche","En marche !","H","Moselle","richard-lioger","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720378"
"Mme Brigitte Liso","Brigitte","La République en Marche","En marche !","F","Nord","brigitte-liso","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720446"
"M. Patrick Loiseau","Patrick","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Vendée","patrick-loiseau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721996"
"Mme Marie-France Lorho","Marie-France","Non inscrit","Debout la France","F","Vaucluse","marie-france-lorho","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721932"
"M. David Lorion","David","Les Républicains","Les Républicains","H","Réunion","david-lorion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721054"
"Mme Alexandra Louis","Alexandra","Agir ensemble","Mouvement Démocrate","F","Bouches-du-Rhône","alexandra-louis","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718918"
"Mme Véronique Louwagie","Véronique","Les Républicains","Les Républicains","F","Orne","veronique-louwagie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608016"
"Mme Aude Luquet","Aude","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Seine-et-Marne","aude-luquet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721530"
"M. Gilles Lurton","Gilles","Les Républicains","Non rattaché","H","Ille-et-Vilaine","gilles-lurton","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606712"
"Mme Marie-Ange Magne","Marie-Ange","La République en Marche","En marche !","F","Haute-Vienne","marie-ange-magne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722244"
"Mme Lise Magnier","Lise","Agir ensemble","Mouvement Démocrate","F","Marne","lise-magnier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720230"
"M. Mounir Mahjoubi","Mounir","La République en Marche","En marche !","H","Paris","mounir-mahjoubi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA717167"
"M. Sylvain Maillard","Sylvain","La République en Marche","En marche !","H","Paris","sylvain-maillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA717379"
"Mme Laurence Maillart-Méhaignerie","Laurence","La République en Marche","En marche !","F","Ille-et-Vilaine","laurence-maillart-mehaignerie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719718"
"M. Jacques Maire","Jacques","La République en Marche","En marche !","H","Hauts-de-Seine","jacques-maire","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722178"
"Mme Josette Manin","Josette","Socialistes et apparentés","Parti progressiste Martiniquais","F","Martinique","josette-manin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720988"
"M. Emmanuel Maquet","Emmanuel","Les Républicains","Les Républicains","H","Somme","emmanuel-maquet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA346054"
"Mme Jacqueline Maquet","Jacqueline","La République en Marche","En marche !","F","Pas-de-Calais","jacqueline-maquet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334116"
"M. Jacques Marilossian","Jacques","La République en Marche","En marche !","H","Hauts-de-Seine","jacques-marilossian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721946"
"M. Olivier Marleix","Olivier","Les Républicains","Les Républicains","H","Eure-et-Loir","olivier-marleix","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606098"
"M. Franck Marlin","Franck","Les Républicains","Non rattaché","H","Essonne","franck-marlin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2086"
"Mme Sandra Marsaud","Sandra","La République en Marche","En marche !","F","Charente","sandra-marsaud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719080"
"M. Didier Martin","Didier","La République en Marche","En marche !","H","Côte-d'Or","didier-martin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719154"
"M. Denis Masséglia","Denis","La République en Marche","En marche !","H","Maine-et-Loire","denis-masseglia","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720146"
"M. Max Mathiasin","Max","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Guadeloupe","max-mathiasin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720976"
"M. Fabien Matras","Fabien","La République en Marche","En marche !","H","Var","fabien-matras","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721800"
"M. Jean-Paul Mattei","Jean-Paul","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Pyrénées-Atlantiques","jean-paul-mattei","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720728"
"Mme Sereine Mauborgne","Sereine","La République en Marche","En marche !","F","Var","sereine-mauborgne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721726"
"M. Stéphane Mazars","Stéphane","La République en Marche","En marche !","H","Aveyron","stephane-mazars","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA677483"
"M. Jean François Mbaye","Jean François","La République en Marche","En marche !","H","Val-de-Marne","jean-francois-mbaye","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720870"
"M. Nicolas Meizonnet","Nicolas","Non inscrit","Rassemblement National","H","Gard","nicolas-meizonnet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719436"
"Mme Graziella Melchior","Graziella","La République en Marche","En marche !","F","Finistère","graziella-melchior","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719338"
"M. Jean-Luc Mélenchon","Jean-Luc","La France insoumise","La France Insoumise","H","Bouches-du-Rhône","jean-luc-melenchon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2150"
"Mme Emmanuelle Ménard","Emmanuelle","Non inscrit","Rassemblement National","F","Hérault","emmanuelle-menard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719608"
"M. Ludovic Mendes","Ludovic","La République en Marche","En marche !","H","Moselle","ludovic-mendes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720370"
"M. Gérard Menuel","Gérard","Les Républicains","Les Républicains","H","Aube","gerard-menuel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2155"
"M. Thomas Mesnier","Thomas","La République en Marche","En marche !","H","Charente","thomas-mesnier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719072"
"Mme Sophie Métadier","Sophie","UDI et Indépendants","Union des démocrates, radicaux et libéraux","F","Indre-et-Loire","sophie-metadier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA783463"
"Mme Sophie Mette","Sophie","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Gironde","sophie-mette","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719640"
"Mme Frédérique Meunier","Frédérique","Les Républicains","Les Républicains","F","Corrèze","frederique-meunier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719272"
"M. Philippe Meyer","Philippe","Les Républicains","Les Républicains","H","Bas-Rhin","philippe-meyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722280"
"Mme Marjolaine Meynier-Millefert","Marjolaine","La République en Marche","En marche !","F","Isère","marjolaine-meynier-millefert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719882"
"Mme Monica Michel-Brassart","Monica","La République en Marche","En marche !","F","Bouches-du-Rhône","monica-michel-brassart","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719130"
"M. Philippe Michel-Kleisbauer","Philippe","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Var","philippe-michel-kleisbauer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721734"
"M. Thierry Michels","Thierry","La République en Marche","En marche !","H","Bas-Rhin","thierry-michels","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720738"
"M. Patrick Mignola","Patrick","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Savoie","patrick-mignola","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721418"
"M. Bruno Millienne","Bruno","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Yvelines","bruno-millienne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721976"
"M. Maxime Minot","Maxime","Les Républicains","Les Républicains","H","Oise","maxime-minot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720630"
"Mme Patricia Mirallès","Patricia","La République en Marche","En marche !","F","Hérault","patricia-miralles","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719668"
"M. Jean-Michel Mis","Jean-Michel","La République en Marche","En marche !","H","Loire","jean-michel-mis","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719952"
"M. Paul Molac","Paul","Libertés et Territoires","Régions et peuples solidaires","H","Morbihan","paul-molac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607619"
"Mme Sandrine Mörch","Sandrine","La République en Marche","En marche !","F","Haute-Garonne","sandrine-moerch","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719456"
"M. Jean-Baptiste Moreau","Jean-Baptiste","La République en Marche","En marche !","H","Creuse","jean-baptiste-moreau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719242"
"M. Pierre Morel-À-L'Huissier","Pierre","UDI et Indépendants","Les Républicains","H","Lozère","pierre-morel-a-l-huissier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266788"
"M. Adrien Morenas","Adrien","La République en Marche","En marche !","H","Vaucluse","adrien-morenas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721876"
"Mme Florence Morlighem","Florence","La République en Marche","En marche !","F","Nord","florence-morlighem","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720516"
"Mme Cendra Motin","Cendra","La République en Marche","En marche !","F","Isère","cendra-motin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719850"
"Mme Naïma Moutchou","Naïma","La République en Marche","En marche !","F","Val-d'Oise","naima-moutchou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720908"
"Mme Cécile Muschotti","Cécile","La République en Marche","En marche !","F","Var","cecile-muschotti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721656"
"M. Sébastien Nadot","Sébastien","Libertés et Territoires","Régions et peuples solidaires","H","Haute-Garonne","sebastien-nadot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719464"
"M. Christophe Naegelen","Christophe","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Vosges","christophe-naegelen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721486"
"M. Philippe Naillet","Philippe","Socialistes et apparentés","Parti socialiste","H","Réunion","philippe-naillet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643157"
"M. Jean-Philippe Nilor","Jean-Philippe","Gauche démocrate et républicaine","Parti communiste Français","H","Martinique","jean-philippe-nilor","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610654"
"M. Mickaël Nogal","Mickaël","La République en Marche","En marche !","H","Haute-Garonne","mickael-nogal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719520"
"M. Jérôme Nury","Jérôme","Les Républicains","Les Républicains","H","Orne","jerome-nury","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720644"
"Mme Danièle Obono","Danièle","La France insoumise","La France Insoumise","F","Paris","daniele-obono","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721960"
"Mme Claire O'Petit","Claire","La République en Marche","En marche !","F","Eure","claire-o-petit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719364"
"Mme Valérie Oppelt","Valérie","La République en Marche","En marche !","F","Loire-Atlantique","valerie-oppelt","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720108"
"M. Matthieu Orphelin","Matthieu","Non inscrit","Europe Écologie Les Verts","H","Maine-et-Loire","matthieu-orphelin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720278"
"Mme Catherine Osson","Catherine","La République en Marche","En marche !","F","Nord","catherine-osson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720492"
"M. Jimmy Pahun","Jimmy","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Morbihan","jimmy-pahun","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720334"
"M. Xavier Paluszkiewicz","Xavier","La République en Marche","En marche !","H","Meurthe-et-Moselle","xavier-paluszkiewicz","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720402"
"M. Bertrand Pancher","Bertrand","Libertés et Territoires","Régions et peuples solidaires","H","Meuse","bertrand-pancher","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333421"
"Mme Sophie Panonacle","Sophie","La République en Marche","En marche !","F","Gironde","sophie-panonacle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719632"
"Mme Mathilde Panot","Mathilde","La France insoumise","La France Insoumise","F","Val-de-Marne","mathilde-panot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720892"
"M. Didier Paris","Didier","La République en Marche","En marche !","H","Côte-d'Or","didier-paris","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719202"
"Mme Zivka Park","Zivka","La République en Marche","En marche !","F","Val-d'Oise","zivka-park","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720944"
"Mme Charlotte Parmentier-Lecocq","Charlotte","La République en Marche","En marche !","F","Nord","charlotte-parmentier-lecocq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720480"
"M. Éric Pauget","Éric","Les Républicains","Les Républicains","H","Alpes-Maritimes","eric-pauget","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718784"
"Mme George Pau-Langevin","George","Parti socialiste","Non rattaché","F","Paris","george-pau-langevin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335532"
"M. Hervé Pellois","Hervé","La République en Marche","En marche !","H","Morbihan","herve-pellois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607595"
"M. Guillaume Peltier","Guillaume","Les Républicains","Les Républicains","H","Loir-et-Cher","guillaume-peltier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719946"
"M. Alain Perea","Alain","La République en Marche","En marche !","H","Aude","alain-perea","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718802"
"M. Patrice Perrot","Patrice","La République en Marche","En marche !","H","Nièvre","patrice-perrot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720414"
"M. Bernard Perrut","Bernard","Les Républicains","Les Républicains","H","Rhône","bernard-perrut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2377"
"M. Pierre Person","Pierre","La République en Marche","En marche !","H","Paris","pierre-person","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721568"
"Mme Anne-Laurence Petel","Anne-Laurence","La République en Marche","En marche !","F","Bouches-du-Rhône","anne-laurence-petel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718930"
"Mme Bénédicte Pételle","Bénédicte","La République en Marche","En marche !","F","Hauts-de-Seine","benedicte-petelle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722090"
"Mme Christelle Petex-Levet","Christelle","Les Républicains","Les Républicains","F","Haute-Savoie","christelle-petex-levet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721442"
"M. Frédéric Petit","Frédéric","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Français établis hors de France","frederic-petit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721182"
"Mme Maud Petit","Maud","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Val-de-Marne","maud-petit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721234"
"Mme Valérie Petit","Valérie","Agir ensemble","Mouvement Démocrate","F","Nord","valerie-petit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720500"
"M. Stéphane Peu","Stéphane","Gauche démocrate et républicaine","Parti communiste Français","H","Seine-Saint-Denis","stephane-peu","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721270"
"Mme Bénédicte Peyrol","Bénédicte","La République en Marche","En marche !","F","Allier","benedicte-peyrol","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718736"
"Mme Michèle Peyron","Michèle","La République en Marche","En marche !","F","Seine-et-Marne","michele-peyron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721710"
"M. Damien Pichereau","Damien","La République en Marche","En marche !","H","Sarthe","damien-pichereau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721372"
"Mme Sylvia Pinel","Sylvia","Libertés et Territoires","Parti radical de gauche","F","Tarn-et-Garonne","sylvia-pinel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336175"
"Mme Christine Pires Beaune","Christine","Socialistes et apparentés","Parti socialiste","F","Puy-de-Dôme","christine-pires-beaune","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608172"
"Mme Béatrice Piron","Béatrice","La République en Marche","En marche !","F","Yvelines","beatrice-piron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721844"
"Mme Claire Pitollat","Claire","La République en Marche","En marche !","F","Bouches-du-Rhône","claire-pitollat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718910"
"Mme Bérengère Poletti","Bérengère","Les Républicains","Les Républicains","F","Ardennes","berengere-poletti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267260"
"Mme Barbara Pompili","Barbara","La République en Marche","Non rattaché","F","Somme","barbara-pompili","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609520"
"M. Jean-Pierre Pont","Jean-Pierre","La République en Marche","En marche !","H","Pas-de-Calais","jean-pierre-pont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2449"
"M. Jean-François Portarrieu","Jean-François","La République en Marche","En marche !","H","Haute-Garonne","jean-francois-portarrieu","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719528"
"Mme Nathalie Porte","Nathalie","Les Républicains","Les Républicains","F","Calvados","nathalie-porte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719020"
"M. Dominique Potier","Dominique","Socialistes et apparentés","Parti socialiste","H","Meurthe-et-Moselle","dominique-potier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607553"
"M. Benoit Potterie","Benoit","Agir ensemble","En marche !","H","Pas-de-Calais","benoit-potterie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720590"
"M. Jean-Luc Poudroux","Jean-Luc","Les Républicains","Les Républicains","H","Réunion","jean-luc-poudroux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA759192"
"Mme Josy Poueyto","Josy","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Pyrénées-Atlantiques","josy-poueyto","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720720"
"M. Éric Poulliat","Éric","La République en Marche","En marche !","H","Gironde","eric-poulliat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719600"
"Mme Natalia Pouzyreff","Natalia","La République en Marche","En marche !","F","Yvelines","natalia-pouzyreff","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721916"
"M. Aurélien Pradié","Aurélien","Les Républicains","Les Républicains","H","Lot","aurelien-pradie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720100"
"Mme Florence Provendier","Florence","La République en Marche","En marche !","F","Hauts-de-Seine","florence-provendier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722194"
"M. Loïc Prud'homme","Loïc","La France insoumise","La France Insoumise","H","Gironde","loic-prud-homme","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719578"
"M. Joaquim Pueyo","Joaquim","Parti socialiste","Non rattaché","H","Orne","joaquim-pueyo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608011"
"Mme Catherine Pujol","Catherine","Non inscrit","Rassemblement National","F","Pyrénées-Orientales","catherine-pujol","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720802"
