"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"MAUBORGNE","Sereine","LREM","En Marche !","F","Var","sereine-mauborgne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721726"
"KLEISBAUER","Philippe-Michel","MODEM","Mouvement Démocrate","H","Var","philippe-michel-kleisbauer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721734"
"MUSCHOTTI","Cécile","LREM","En Marche !","F","Var","cecile-muschotti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721656"
"MASSON","Jean-Louis","LR","Les Républicains","H","Var","jean-louis-masson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA346218"
"LEVY","Geneviève","LR","Les Républicains","F","Var","genevieve-levy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267378"
"DE LA RAUDIERE","Laure","LC","Les Républicains","F","Eure-et-Loir","laure-de-la-raudiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331567"
"MARLEIX","Olivier","LR","Les Républicains","H","Eure-et-Loir","olivier-marleix","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606098"
"KASBARIAN","Guillaume","LREM","En Marche !","H","Eure-et-Loir","guillaume-kasbarian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719372"
"MATRAS","Fabien","LREM","En Marche !","H","Var","fabien-matras","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721800"
"VIGIER","Philippe","LC","Union Des Démocrates, Radicaux Et Libéraux","H","Eure-et-Loir","philippe-vigier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331582"
"JONCOUR","Bruno","MODEM","Mouvement Démocrate","H","Côtes-d'Armor","bruno-joncour","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719210"
"CASTELLANI","Michel","NI","Régions Et Peuples Solidaires","H","Haute-Corse","michel-castellani","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719138"
"ACQUAVIVA","Jean-Félix","NI","Régions Et Peuples Solidaires","H","Haute-Corse","jean-felix-acquaviva","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719146"
"BERVILLE","Hervé","LREM","En Marche !","H","Côtes-d'Armor","herve-berville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719218"
"BOTHOREL","Eric","LREM","En Marche !","H","Côtes-d'Armor","eric-bothorel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642695"
"KERLOGOT","Yannick","LREM","En Marche !","H","Côtes-d'Armor","yannick-kerlogot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719230"
"LAUZZANA","Michel","LREM","En Marche !","H","Lot-et-Garonne","michel-lauzzana","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720022"
"BONY","Jean-Yves","LR","Les Républicains","H","Cantal","jean-yves-bony","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266793"
"DESCOEUR","Vincent","LR","Les Républicains","H","Cantal","vincent-descoeur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330909"
"MICHEL","Monica","LREM","En Marche !","F","Bouches-du-Rhône","monica-michel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719130"
"PETEL","Anne-Laurence","LREM","En Marche !","F","Bouches-du-Rhône","anne-laurence-petel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718930"
"REYNÈS","Bernard","LR","Les Républicains","H","Bouches-du-Rhône","bernard-reynes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330788"
"DIARD","Eric","LR","Les Républicains","H","Bouches-du-Rhône","eric-diard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267440"
"DHARRÉVILLE","Pierre","GDR","Parti Communiste Francais","H","Bouches-du-Rhône","pierre-dharreville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718926"
"LAMBERT","François-Michel","LREM","En Marche !","H","Bouches-du-Rhône","francois-michel-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605518"
"LAQHILA","Mohamed","MODEM","Mouvement Démocrate","H","Bouches-du-Rhône","mohamed-laqhila","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718978"
"MOLAC","Paul","LREM","En Marche !","H","Morbihan","paul-molac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607619"
"LORION","David","LR","Les Républicains","H","Réunion","david-lorion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721054"
"JACQUES","Jean-Michel","LREM","En Marche !","H","Morbihan","jean-michel-jacques","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720354"
"RAMASSAMY","Nadia","LR","Les Républicains","F","Réunion","nadia-ramassamy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721070"
"LECOQ","Jean-Paul","GDR","Parti Communiste Francais","H","Seine-Maritime","jean-paul-lecoq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335612"
"KERBARH","Stéphanie","LREM","En Marche !","F","Seine-Maritime","stephanie-kerbarh","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721514"
