"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Sire","Fernand","UMP","Union pour un Mouvement Populaire","H","Pyrénées-Orientales","fernand-sire","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344492.asp"
"Sirugue","Christophe","SRC","Parti socialiste","H","Saône-et-Loire","christophe-sirugue","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335017.asp"
"Solère","Thierry","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","thierry-solere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346876.asp"
"Sommaruga","Julie","SRC","Parti socialiste","F","Hauts-de-Seine","julie-sommaruga","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610195.asp"
"Sordi","Michel","UMP","Union pour un Mouvement Populaire","H","Haut-Rhin","michel-sordi","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267013.asp"
"Straumann","Éric","UMP","Union pour un Mouvement Populaire","H","Haut-Rhin","eric-straumann","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334654.asp"
"Sturni","Claude","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","claude-sturni","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608434.asp"
"Suguenot","Alain","UMP","Union pour un Mouvement Populaire","H","Côte-d'Or","alain-suguenot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2775.asp"
"Tabarot","Michèle","UMP","Union pour un Mouvement Populaire","F","Alpes-Maritimes","michele-tabarot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267794.asp"
"Tahuaitu","Jonas","UDI","Tahoeraa Huiraatira","H","Polynésie Française","jonas-tahuaitu","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610804.asp"
"Tallard","Suzanne","SRC","Parti socialiste","F","Charente-Maritime","suzanne-tallard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605703.asp"
"Tardy","Lionel","UMP","Union pour un Mouvement Populaire","H","Haute-Savoie","lionel-tardy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335159.asp"
"Taugourdeau","Jean-Charles","UMP","Union pour un Mouvement Populaire","H","Maine-et-Loire","jean-charles-taugourdeau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2792.asp"
"Teissier","Guy","UMP","Union pour un Mouvement Populaire","H","Bouches-du-Rhône","guy-teissier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2796.asp"
"Terrasse","Pascal","SRC","Parti socialiste","H","Ardèche","pascal-terrasse","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2799.asp"
"Terrier","Gérard","SRC","Parti socialiste","H","Moselle","gerard-terrier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2800.asp"
"Terrot","Michel","UMP","Union pour un Mouvement Populaire","H","Rhône","michel-terrot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2801.asp"
"Tetart","Jean-Marie","UMP","Union pour un Mouvement Populaire","H","Yvelines","jean-marie-tetart","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609442.asp"
"Thévenoud","Thomas","SRC","Parti socialiste","H","Saône-et-Loire","thomas-thevenoud","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608672.asp"
"Tian","Dominique","UMP","Union pour un Mouvement Populaire","H","Bouches-du-Rhône","dominique-tian","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2815.asp"
"Tolmont","Sylvie","SRC","Parti socialiste","F","Sarthe","sylvie-tolmont","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608741.asp"
"Touraine","Jean-Louis","SRC","Parti socialiste","H","Rhône","jean-louis-touraine","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334768.asp"
"Tourret","Alain","RRDP","Parti radical de gauche","H","Calvados","alain-tourret","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2828.asp"
"Travert","Stéphane","SRC","Parti socialiste","H","Manche","stephane-travert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607395.asp"
"Troallic","Catherine","SRC","Parti socialiste","F","Seine-Maritime","catherine-troallic","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609205.asp"
"Tuaiva","Jean-Paul","UDI","Tahoeraa Huiraatira","H","Polynésie Française","jean-paul-tuaiva","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610820.asp"
"Untermaier","Cécile","SRC","Parti socialiste","F","Saône-et-Loire","cecile-untermaier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608695.asp"
"Urvoas","Jean-Jacques","SRC","Parti socialiste","H","Finistère","jean-jacques-urvoas","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331594.asp"
"Vaillant","Daniel","SRC","Parti socialiste","H","Paris","daniel-vaillant","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2859.asp"
"Vainqueur-Christophe","Hélène","SRC","Parti socialiste","F","Guadeloupe","helene-vainqueur-christophe","http://www.assemblee-nationale.fr/14/tribun/fiches_id/643145.asp"
"Valax","Jacques","SRC","Parti socialiste","H","Tarn","jacques-valax","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336112.asp"
"Valter","Clotilde","SRC","Parti socialiste","F","Calvados","clotilde-valter","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605606.asp"
"Vannson","François","UMP","Union pour un Mouvement Populaire","H","Vosges","francois-vannson","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2876.asp"
"Vautrin","Catherine","UMP","Union pour un Mouvement Populaire","F","Marne","catherine-vautrin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267797.asp"
"Vauzelle","Michel","SRC","Parti socialiste","H","Bouches-du-Rhône","michel-vauzelle","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2883.asp"
"Véran","Olivier","SRC","Parti socialiste","H","Isère","olivier-veran","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642788.asp"
"Vercamer","Francis","UDI","Association PSLE Nouveau Centre","H","Nord","francis-vercamer","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267585.asp"
"Verchère","Patrice","UMP","Union pour un Mouvement Populaire","H","Rhône","patrice-verchere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334843.asp"
"Verdier","Fabrice","SRC","Parti socialiste","H","Gard","fabrice-verdier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606230.asp"
"Vergnier","Michel","SRC","Parti socialiste","H","Creuse","michel-vergnier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2895.asp"
"Vialatte","Jean-Sébastien","UMP","Union pour un Mouvement Populaire","H","Var","jean-sebastien-vialatte","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2907.asp"
"Vigier","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Haute-Loire","jean-pierre-vigier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607090.asp"
"Vigier","Philippe","UDI","Association PSLE Nouveau Centre","H","Eure-et-Loir","philippe-vigier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331582.asp"
"Vignal","Patrick","SRC","Parti socialiste","H","Hérault","patrick-vignal","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606639.asp"
"Villain","François-Xavier","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Nord","francois-xavier-villain","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267765.asp"
"Villaumé","Jean-Michel","SRC","Parti socialiste","H","Haute-Saône","jean-michel-villaume","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334951.asp"
"Vitel","Philippe","UMP","Union pour un Mouvement Populaire","H","Var","philippe-vitel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267506.asp"
"Vlody","Jean Jacques","SRC","Parti socialiste","H","Réunion","jean-jacques-vlody","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610701.asp"
"Voisin","Michel","UMP","Union pour un Mouvement Populaire","H","Ain","michel-voisin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2936.asp"
"Warsmann","Jean-Luc","UMP","Union pour un Mouvement Populaire","H","Ardennes","jean-luc-warsmann","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2952.asp"
"Wauquiez","Laurent","UMP","Union pour un Mouvement Populaire","H","Haute-Loire","laurent-wauquiez","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267285.asp"
"Woerth","Éric","UMP","Union pour un Mouvement Populaire","H","Oise","eric-woerth","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2960.asp"
"Zanetti","Paola","SRC","Parti socialiste","F","Moselle","paola-zanetti","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607699.asp"
"Zimmermann","Marie-Jo","UMP","Union pour un Mouvement Populaire","F","Moselle","marie-jo-zimmermann","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2971.asp"
"Zumkeller","Michel","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Territoire-de-Belfort","michel-zumkeller","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267330.asp"
